image_name,source_type,source_id,source_path
moving_frame_000031.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000031.png
moving_frame_000032.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000032.png
moving_frame_000033.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000033.png
moving_frame_000034.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000034.png
moving_frame_000035.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000035.png
moving_frame_000036.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000036.png
moving_frame_000037.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000037.png
moving_frame_000038.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000038.png
moving_frame_000039.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000039.png
moving_frame_000040.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000040.png
moving_frame_000041.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000041.png
moving_frame_000042.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000042.png
moving_frame_000043.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000043.png
moving_frame_000044.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000044.png
moving_frame_000045.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000045.png
moving_frame_000046.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000046.png
moving_frame_000047.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000047.png
moving_frame_000048.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000048.png
moving_frame_000049.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000049.png
moving_frame_000050.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000050.png
moving_frame_000051.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000051.png
moving_frame_000052.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000052.png
moving_frame_000053.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000053.png
moving_frame_000054.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000054.png
moving_frame_000055.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000055.png
moving_frame_000056.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000056.png
moving_frame_000057.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000057.png
moving_frame_000058.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000058.png
moving_frame_000059.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000059.png
moving_frame_000060.png,moving,moving_calib_camera,/workspaces/project/workspace/temporary_runs/IMG_4388_20260810_151035_queue/dataset/raw_images/moving/frame_000060.png
