group,variant,method,evaluation,entity_type,entity_id,translation_error_cm,rotation_error_deg,delta_x_cm,delta_y_cm,delta_z_cm,est_x_m,est_y_m,est_z_m,est_roll_deg,est_pitch_deg,est_yaw_deg,gt_x_m,gt_y_m,gt_z_m,gt_roll_deg,gt_pitch_deg,gt_yaw_deg,interpretation,status
moving_cam/res,moving_res_1280x720_baseline,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,13,11.876424512629537,0.819575658965832,11.77476532894719,-0.8277712798530151,-1.3111656495887192,4.167747653289472,0.2217222870230299,0.8568883435512867,0.8085161955045281,0.0007727735406917572,90.13418919335349,4.05,0.22999999982156005,0.8700000000471739,-1.8363890089430702e-07,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/res,moving_res_1280x720_baseline,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,14,,,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,Marker 14 defines the AP02 coordinate system. Its pose relative to itself is not an estimate.,GAUGE_ANCHOR_NOT_ESTIMATED
moving_cam/res,moving_res_2560x1440_upscaled,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_0,4.886300050525762,0.8819731247028535,2.079338994791735,-3.9861992044570194,-1.9137642046220815,0.6086013199479173,-1.7744172524726882,2.068190657598016,-112.30748831978626,-1.6335295973986903,-0.09788150022102794,0.58780793,-1.734555260428118,2.087328299644237,-112.76486178785166,-1.4967437175878098,-0.8270999106551793,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/res,moving_res_2560x1440_upscaled,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_1,7.129074663494285,1.1888398667706428,-6.639371206281686,2.2555492118623066,1.2864498807731106,-4.040561032062817,0.4976419916814363,2.144407178905173,-105.74858442031021,0.19255096070012215,-115.39310610096874,-3.97416732,0.47508649956281324,2.131542680097442,-106.3641137615459,0.7680855332147687,-114.5596564761897,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/res,moving_res_2560x1440_upscaled,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_3,1.6204474932860264,1.3588017410613136,-0.7503326134354005,-0.08242928067143662,-1.4338955545646126,-3.234859156134354,-1.56403855322804,2.0398719441337336,-109.07310394903062,1.2162589095088936,-60.97809390785139,-3.22735583,-1.5632142604213257,2.0542108996793798,-109.39044885636157,1.9674295392793395,-59.899952456623105,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/res,moving_res_2560x1440_upscaled,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_5,7.586110212924366,0.5724148841539662,7.310117551044293,1.0833508195963293,-1.7139429845328902,5.931960045510443,0.35925304775729594,2.1216221402261333,-109.14451707987648,3.909330601578961,113.3517636504725,5.85885887,0.34841953956133265,2.138761570071462,-109.27065188628556,4.0731791005917914,113.8768191914187,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/res,moving_res_2560x1440_upscaled,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,0,3.7761299834474524,1.8435947968996118,-3.5583183341461933,-0.6958593652601205,-1.0551341282271642,-2.5855831833414618,-0.026958593812581918,0.7694486587136263,65.27023025548516,-0.11614517258896159,89.6793686768345,-2.55,-0.020000000159980713,0.779999999995898,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/res,moving_res_2560x1440_upscaled,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,1,3.179314465929712,0.7184467798481403,-2.7441590801708493,-1.100569937449447,1.168921395461786,-2.2774415908017085,-1.0360056996267717,1.241689213744387,0.6563517087951974,-0.28867822094720874,-89.95652587832109,-2.25,-1.0250000002522772,1.229999999789769,-1.8363890089430702e-07,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/res,moving_res_2560x1440_upscaled,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,2,2.7623666728881666,1.0140958394109283,-2.453880481671278,-0.8519673470162692,0.939836079736267,-1.1245388048167129,-1.033519673613735,0.7093983605871319,68.05846433507445,0.10322087061400818,-89.74683715803191,-1.1,-1.0250000001435724,0.6999999997897692,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/res,moving_res_2560x1440_upscaled,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,3,0.5764099783834126,0.9205610997540415,-0.5336810211222633,0.11832577804354871,-0.18284430842728794,0.09466318978877737,0.7111832576983941,0.3981715570613506,89.78537528917369,-0.6732965574441607,0.5912163602653666,0.1,0.7099999999179586,0.4000000001456235,90.00000001175157,-0.0,0.0,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/res,moving_res_2560x1440_upscaled,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,4,0.9693582045527063,0.744441449723586,-0.18679123676248466,-0.1209449357847392,0.9434705533880816,0.6981320876323751,0.7087905503139872,1.6094347056795044,90.1570800419985,-0.19001262170765904,0.7021745780604016,0.7,0.7099999996718346,1.6000000001456236,90.00000001175157,-0.0,0.0,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/res,moving_res_2560x1440_upscaled,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,5,2.8743374048085806,0.2344542564879122,2.578319354324843,-0.7724432632063127,1.0086705254555794,1.9257831935432483,-1.4877244327756354,0.7100867049510028,66.95078043770316,-0.024048142791361988,-90.19298478755744,1.9,-1.4800000001435722,0.699999999696447,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/res,moving_res_2560x1440_upscaled,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,6,1.9326136744102318,1.0481926445542729,1.377689793613901,0.8248786769857103,1.075426248212219,1.983776897936139,0.008248786570906802,0.9807542624821224,67.31052469165692,0.10174425461059425,-88.98196033034544,1.97,-1.9895030067829111e-10,0.9700000000000002,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/res,moving_res_2560x1440_upscaled,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,7,1.899502779590417,1.1844529432267623,1.1338603170586659,1.1956719308883867,0.9449022302635224,1.9813386031705866,0.4469567191099336,0.9794490223918554,67.27746355191883,0.0552777521694304,-88.833052454633,1.97,0.43499999980104975,0.9700000000892202,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/res,moving_res_2560x1440_upscaled,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,8,3.537114417351849,0.7882100735100529,3.000947051858871,0.15693248285917338,1.8657082808417602,2.6800094705185886,-1.023430675378563,1.0286570825981867,66.5800985105989,-0.24013065590295626,-90.55754024526199,2.65,-1.0250000002071546,1.009999999789769,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/res,moving_res_2560x1440_upscaled,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,9,5.9781921643094815,0.4871876550838642,5.700036334245118,0.1091923582685915,-1.7990120540431365,3.077000363342451,-0.01890807662651959,1.0020098794554666,67.53084302829355,0.1721829584491633,90.07791117050216,3.02,-0.020000000209205504,1.019999999995898,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/res,moving_res_2560x1440_upscaled,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,10,6.279490463498676,0.6751789624152807,6.0978691265560325,-0.8291232320714492,-1.2492186608456413,3.0809786912655603,-1.48829123252992,1.0075078130879904,67.30351372393666,0.29099592663140805,90.56799890568811,3.02,-1.4800000002092055,1.0199999996964468,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/res,moving_res_2560x1440_upscaled,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,11,6.492663997018836,0.764955913240834,6.320301194855116,-0.017170689390388905,-1.4859958788379757,4.063203011948551,-0.5001717071256707,1.1151400411090686,0.727690974108815,0.2230950282098515,90.077931587748,4.0,-0.5000000002317668,1.1299999998974484,-1.8363890089430702e-07,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/res,moving_res_2560x1440_upscaled,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,12,6.596259575212425,0.5423859574056661,6.420441567686108,-0.20616397274622056,-1.498688385172664,4.104204415676861,-1.4820616399366677,1.0050131158447202,67.2290970505572,-0.30045251739467754,179.5727852804729,4.04,-1.4800000002092055,1.0199999996964468,67.08168818301552,-4.2185671112750317e-17,179.99999979432002,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/res,moving_res_2560x1440_upscaled,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,13,6.208516977082324,0.8683524294890925,5.8206821272651865,0.38717115518689116,-2.1249567347704557,4.108206821272652,0.23387171137342896,0.8487504326994694,0.8387035723462077,-0.05879803587190577,90.21672377643638,4.05,0.22999999982156005,0.8700000000471739,-1.8363890089430702e-07,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
moving_cam/res,moving_res_2560x1440_upscaled,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,14,,,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,Marker 14 defines the AP02 coordinate system. Its pose relative to itself is not an estimate.,GAUGE_ANCHOR_NOT_ESTIMATED
world/lighting,ceiling_dark_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_0,12.92928487150548,2.0268395326992974,-2.8149414252634286,-12.618598068817732,0.1161672867282082,0.5596585157473657,-1.8607412411162954,2.088489972511519,-111.07002462078363,-2.3899560299009543,-1.548793985985548,0.58780793,-1.734555260428118,2.087328299644237,-112.76486178785166,-1.4967437175878098,-0.8270999106551793,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_dark_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_1,15.316489508555135,2.869969578387438,-10.606819217119456,10.974624349211204,-1.2836889633884851,-4.080235512171194,0.5848327430549253,2.118705790463557,-106.12139847275311,2.697472819233157,-116.66318484646699,-3.97416732,0.47508649956281324,2.131542680097442,-106.3641137615459,0.7680855332147687,-114.5596564761897,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_dark_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_3,18.59933406703157,2.990026368464758,-16.235405739041873,6.151416131921339,-6.671349773296642,-3.389709887390419,-1.5017000991021123,1.9874974019464133,-107.63155328205394,2.8324774864330857,-62.08554263051153,-3.22735583,-1.5632142604213257,2.0542108996793798,-109.39044885636157,1.9674295392793395,-59.899952456623105,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_dark_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_5,32.41005686176862,2.9910490924207087,8.619167623006518,-29.182501167151532,11.158107406670315,5.945050546230065,0.05659452788981734,2.2503426441381653,-110.60609926502988,2.772922159933553,111.45630353627215,5.85885887,0.34841953956133265,2.138761570071462,-109.27065188628556,4.0731791005917914,113.8768191914187,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_dark_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,0,12.15801855128018,4.914981561190049,-8.164117730032183,8.58287157950779,-2.7384141821727104,-2.6316411773003217,0.06582871563509719,0.7526158581741709,63.49377749532207,-1.9217258668983692,87.30357911112073,-2.55,-0.020000000159980713,0.779999999995898,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_dark_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,1,13.22008771804205,3.157394241277456,-11.766208064046868,4.998114066068304,-3.368370948820054,-2.3676620806404687,-0.9750188595915942,1.1963162903015685,1.5695334547023423,1.6837779287630725,-92.13840002633808,-2.25,-1.0250000002522772,1.229999999789769,-1.8363890089430702e-07,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_dark_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,2,9.782610939313683,3.5309207354363368,-9.259063198023787,2.0920528462237575,-2.364855254257292,-1.192590631980238,-1.0040794716813348,0.6763514472471963,68.93405439244776,1.8780564815140233,-92.31724067045678,-1.1,-1.0250000001435724,0.6999999997897692,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_dark_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,3,2.9873135887154953,1.0431781349056466,1.3943171337816238,-0.9286430744117502,2.4733669861373873,0.11394317133781624,0.7007135691738411,0.42473367000699735,90.33646056963532,-0.952321933588012,-0.26377525231578214,0.1,0.7099999999179586,0.4000000001456235,90.00000001175157,-0.0,0.0,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_dark_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,4,10.109646647904476,2.671523872411743,0.8351588404610255,-7.352785434882958,6.887961338833071,0.7083515884046102,0.636472145323005,1.6688796135339543,91.77716854473871,-0.9960698804793872,-1.7437981816843946,0.7,0.7099999996718346,1.6000000001456236,90.00000001175157,-0.0,0.0,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_dark_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,5,11.131040305725175,3.2852391921364874,-3.8135975584386195,-10.383777428862473,1.238425717512226,1.8618640244156137,-1.583837774432197,0.7123842568715693,67.16006735242664,1.6910883950626616,-92.81441651662172,1.9,-1.4800000001435722,0.699999999696447,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_dark_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,6,10.950330154325217,2.4445952676368776,1.1747887899168807,-8.816630973709184,6.387223188619728,1.9817478878991688,-0.08816630993604214,1.0338722318861975,67.71428306486258,2.129180663723462,-91.00940793668744,1.97,-1.9895030067829111e-10,0.9700000000000002,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_dark_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,7,11.448676201000572,2.3944824881095745,2.975186272396191,-8.025929721291863,7.602953735804663,1.9997518627239619,0.3547407025881311,1.0460295374472668,67.89033422360885,2.0633339541962004,-90.89245294532542,1.97,0.43499999980104975,0.9700000000892202,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_dark_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,8,14.22028576581645,3.4811560212001478,-1.6432128484552777,-13.28605999645276,4.795517549421668,2.633567871515447,-1.1578606001716822,1.0579551752839857,67.31144110873309,1.4529358546447542,-93.15227257037976,2.65,-1.0250000002071546,1.009999999789769,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_dark_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,9,16.368847109161173,3.213909354116275,5.081830425656442,-14.667871968359226,5.1930421842873775,3.0708183042565644,-0.16667871989279776,1.0719304218387717,65.34935797490111,-1.5664723097881548,87.81555570601591,3.02,-0.020000000209205504,1.019999999995898,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_dark_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,10,16.41298144152463,2.6137632876059596,-0.26678959225621135,-16.372136041832917,1.1260304352064265,3.017332104077438,-1.6437213606275347,1.031260304048511,66.30472045578071,-1.5615771450463658,88.06379710456099,3.02,-1.4800000002092055,1.0199999996964468,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_dark_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,11,20.723186235568146,2.819337305121747,4.490404293599504,-19.409288139165824,5.706684761304159,4.044904042935995,-0.6940928816234251,1.18706684751049,-0.20101614769641982,-1.6641211891379766,87.73590964658148,4.0,-0.5000000002317668,1.1299999998974484,-1.8363890089430702e-07,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_dark_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,12,19.975043310099384,3.1559594215965276,0.742545992944077,-19.799160813459427,2.5385452076891246,4.047425459929441,-1.6779916083437998,1.045385451773338,65.37355016371063,0.5738378045748211,177.40036336379842,4.04,-1.4800000002092055,1.0199999996964468,67.08168818301552,-4.2185671112750317e-17,179.99999979432002,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_dark_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,13,20.99777473963176,2.772678616119165,7.5309927066009585,-18.137307138490264,7.431607002089846,4.125309927066009,0.04862692843665739,0.9443160700680724,-0.05532420604450202,-1.8330125766622227,87.92119265479089,4.05,0.22999999982156005,0.8700000000471739,-1.8363890089430702e-07,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_dark_extreme,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,14,,,,,,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,Marker 14 defines the AP02 coordinate system. Its pose relative to itself is not an estimate.,GAUGE_ANCHOR_NOT_ESTIMATED
world/lighting,ceiling_low,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_0,6.66233798334008,0.9247705493588676,4.607450552472336,-4.544852609401229,1.5819170552203943,0.6338824355247233,-1.7800037865221303,2.1031474701964408,-112.34324098100414,-1.4469829113425516,-0.01629677506690556,0.58780793,-1.734555260428118,2.087328299644237,-112.76486178785166,-1.4967437175878098,-0.8270999106551793,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_low,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_1,8.821076121702664,0.3267156069145608,-8.445466096634702,0.522712198813291,2.492440232518822,-4.058621980966347,0.48031362155094615,2.15646708242263,-106.16980511987866,0.555565666001039,-114.40304989390675,-3.97416732,0.47508649956281324,2.131542680097442,-106.3641137615459,0.7680855332147687,-114.5596564761897,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_low,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_3,6.406112807967773,0.36690098740830046,-5.72208809518675,-1.5541496539871025,2.4249964932639756,-3.2845767109518675,-1.5787557569611967,2.0784608646120195,-109.38385903572805,1.6008207526067095,-59.88667253548533,-3.22735583,-1.5632142604213257,2.0542108996793798,-109.39044885636157,1.9674295392793395,-59.899952456623105,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_low,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,static_camera,cam_edge_5,13.638176505660049,0.3222567557512832,13.546891947774764,0.6025128939196656,-1.4555257357784956,5.994327789477747,0.3544446685005293,2.124206312713677,-108.97193605497246,4.1934068800413185,113.8733068350844,5.85885887,0.34841953956133265,2.138761570071462,-109.27065188628556,4.0731791005917914,113.8768191914187,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_low,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,0,5.75879855606395,3.003034037549326,-5.702259268982779,-0.7935642998210042,-0.13511380637748482,-2.6070225926898276,-0.027935643158190755,0.7786488619321231,64.10027190163514,0.0691191732118595,89.64517835619014,-2.55,-0.020000000159980713,0.779999999995898,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_low,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,1,5.927393477025239,0.7536380480623462,-5.054965761802377,-1.6558415805869142,2.615244393644023,-2.3005496576180238,-1.0415584160581464,1.2561524437262093,0.6967139634708562,-0.28700104461017617,-89.98781100044481,-2.25,-1.0250000002522772,1.229999999789769,-1.8363890089430702e-07,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_low,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,2,4.292981124299628,0.7429422029437499,-3.553195245250773,-1.6117393741800878,1.7907503099086064,-1.1355319524525078,-1.0411173938853733,0.7179075028888553,67.7850301710623,-0.08721396402495885,-89.77767248848865,-1.1,-1.0250000001435724,0.6999999997897692,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_low,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,3,0.9374422706334479,0.7631446531146162,-0.3804410025726901,0.8435596461599082,0.14989922515627474,0.0961955899742731,0.7184355963795577,0.4014989923971862,89.6991414730486,-0.5170104931144102,0.4752546074147101,0.1,0.7099999999179586,0.4000000001456235,90.00000001175157,-0.0,0.0,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_low,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,4,2.7771728198081025,0.6804684791214185,1.0436158663267747,0.37033692807990626,2.546842231928048,0.7104361586632677,0.7137033689526336,1.625468422464904,90.1910015212293,-0.044114041691226936,0.6515476389903341,0.7,0.7099999996718346,1.6000000001456236,90.00000001175157,-0.0,0.0,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_low,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,5,4.4530520720343425,0.7360955100909737,3.535187201444434,-1.8125157640994427,2.011693518377944,1.9353518720144443,-1.4981251577845667,0.7201169348802264,66.47287962930454,-0.17645854054624352,-90.37330018027055,1.9,-1.4800000001435722,0.699999999696447,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_low,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,6,3.7911544303180187,0.9895320619691592,3.103739755972179,0.9695175692523385,1.9492786164703957,2.0010373975597218,0.009695175493573084,0.9894927861647042,66.49345033827338,-0.10526432344618478,-89.21074227061294,1.97,-1.9895030067829111e-10,0.9700000000000002,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_low,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,7,3.8926052423288655,1.0707381117909966,3.075288153773381,1.70690486538439,1.667769205973768,2.000752881537734,0.45206904845489365,0.9866776921489578,66.48038840957848,-0.06223730622768609,-89.11590181123994,1.97,0.43499999980104975,0.9700000000892202,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_low,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,8,5.367302978854418,0.8486941322057229,4.587221700622468,-0.6515122410095664,2.709404018593853,2.6958722170062246,-1.0315151226172503,1.0370940399757076,66.62646132444432,-0.3847351454191967,-90.6026534409234,2.65,-1.0250000002071546,1.009999999789769,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_low,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,9,9.536396803608717,0.5751006872510345,9.408597952685005,-0.3927833733692657,-1.5056127597143698,3.11408597952685,-0.02392783394289816,1.0049438723987543,67.49360183523262,0.3885990878044552,90.10170347673733,3.02,-0.020000000209205504,1.019999999995898,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
world/lighting,ceiling_low,AP02,relative_geometry_in_ref14_gauge_vs_gt_relative_geometry,aruco_marker,10,10.149265096154863,0.7433157382596599,9.886001175862047,-2.2240238727125883,-0.5729577266135211,3.1188600117586205,-1.5022402389363314,1.0142704224303116,67.56625964499769,0.45594015969108537,90.33333967881444,3.02,-1.4800000002092055,1.0199999996964468,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,AP02 and GT are each expressed relative to their own marker-14 frame; this evaluates relative geometry only.,OK
