image_path,observer_type,camera_name,frame_id,detection_mode,pass,marker_id,area_px2,center_u,center_v,accepted,reason
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0123.png,moving,moving_calib_camera,123,baseline,original,7,2536.5,1103.75,226.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0123.png,moving,moving_calib_camera,123,baseline,original,4,2544.5,863.75,54.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0124.png,moving,moving_calib_camera,124,baseline,original,7,2669.5,1098.25,282.25,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0124.png,moving,moving_calib_camera,124,baseline,original,4,2805.0,840.75,109.25,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0125.png,moving,moving_calib_camera,125,baseline,original,7,2860.0,1093.75,338.5,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0125.png,moving,moving_calib_camera,125,baseline,original,4,3071.5,815.75,162.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0126.png,moving,moving_calib_camera,126,baseline,original,4,3450.0,788.5,215.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0126.png,moving,moving_calib_camera,126,baseline,original,7,3086.5,1089.25,395.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0127.png,moving,moving_calib_camera,127,baseline,original,4,3951.0,758.25,267.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0127.png,moving,moving_calib_camera,127,baseline,original,7,3342.0,1085.0,452.5,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0128.png,moving,moving_calib_camera,128,baseline,original,4,4541.0,724.75,318.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0128.png,moving,moving_calib_camera,128,baseline,original,7,3705.0,1081.25,511.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0129.png,moving,moving_calib_camera,129,baseline,original,4,5408.5,686.75,371.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0129.png,moving,moving_calib_camera,129,baseline,original,7,4145.0,1077.5,572.5,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0130.png,moving,moving_calib_camera,130,baseline,original,4,5687.0,599.25,349.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0130.png,moving,moving_calib_camera,130,baseline,original,6,5353.5,1163.25,580.25,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0130.png,moving,moving_calib_camera,130,baseline,original,7,3779.5,988.25,543.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0131.png,moving,moving_calib_camera,131,baseline,original,4,6214.5,510.0,329.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0131.png,moving,moving_calib_camera,131,baseline,original,6,4866.0,1070.25,548.5,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0131.png,moving,moving_calib_camera,131,baseline,original,7,3566.0,905.0,516.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0132.png,moving,moving_calib_camera,132,baseline,original,4,6986.0,417.5,310.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0132.png,moving,moving_calib_camera,132,baseline,original,6,4540.0,985.0,520.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0132.png,moving,moving_calib_camera,132,baseline,original,7,3382.0,826.25,491.5,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0133.png,moving,moving_calib_camera,133,baseline,original,4,8144.0,319.75,293.25,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0133.png,moving,moving_calib_camera,133,baseline,original,6,4296.5,905.75,494.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0133.png,moving,moving_calib_camera,133,baseline,original,7,3280.0,750.5,469.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0134.png,moving,moving_calib_camera,134,baseline,original,4,10035.5,188.5,280.25,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0134.png,moving,moving_calib_camera,134,baseline,original,6,4068.5,807.5,470.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0134.png,moving,moving_calib_camera,134,baseline,original,8,3972.0,1215.0,431.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0134.png,moving,moving_calib_camera,134,baseline,original,7,3334.0,655.25,450.5,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0134.png,moving,moving_calib_camera,134,baseline,original,20,1021.5,1200.25,232.25,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0135.png,moving,moving_calib_camera,135,baseline,original,6,4011.0,713.75,450.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0135.png,moving,moving_calib_camera,135,baseline,original,8,3487.0,1099.5,399.5,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0135.png,moving,moving_calib_camera,135,baseline,original,7,3468.0,560.5,435.5,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0135.png,moving,moving_calib_camera,135,baseline,original,20,899.0,1082.75,207.25,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0136.png,moving,moving_calib_camera,136,baseline,original,6,4086.0,622.0,435.25,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0136.png,moving,moving_calib_camera,136,baseline,original,7,3682.0,464.5,424.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0136.png,moving,moving_calib_camera,136,baseline,original,8,3137.5,994.75,371.25,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0136.png,moving,moving_calib_camera,136,baseline,original,20,814.0,975.5,183.5,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0137.png,moving,moving_calib_camera,137,baseline,original,5,5250.0,1132.25,559.25,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0137.png,moving,moving_calib_camera,137,baseline,original,6,4296.0,530.0,422.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0137.png,moving,moving_calib_camera,137,baseline,original,7,4136.5,365.25,416.5,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0137.png,moving,moving_calib_camera,137,baseline,original,8,2916.0,898.0,346.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0137.png,moving,moving_calib_camera,137,baseline,original,20,770.0,874.75,160.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0138.png,moving,moving_calib_camera,138,baseline,original,5,4692.0,1033.5,524.5,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0138.png,moving,moving_calib_camera,138,baseline,original,6,4692.0,437.0,413.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0138.png,moving,moving_calib_camera,138,baseline,original,7,4658.0,260.75,413.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0138.png,moving,moving_calib_camera,138,baseline,original,8,2809.0,806.0,323.5,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0138.png,moving,moving_calib_camera,138,baseline,original,20,729.0,778.0,137.5,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0139.png,moving,moving_calib_camera,139,baseline,original,17,5693.5,1187.5,206.25,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0139.png,moving,moving_calib_camera,139,baseline,original,5,4336.5,943.5,495.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0139.png,moving,moving_calib_camera,139,baseline,original,7,5586.0,148.25,415.5,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0139.png,moving,moving_calib_camera,139,baseline,original,6,5259.0,340.25,408.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0139.png,moving,moving_calib_camera,139,baseline,original,8,2838.5,717.5,303.25,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0139.png,moving,moving_calib_camera,139,baseline,original,20,729.0,683.25,115.25,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0140.png,moving,moving_calib_camera,140,baseline,original,17,5320.5,1086.25,180.5,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0140.png,moving,moving_calib_camera,140,baseline,original,5,4088.5,859.5,470.25,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0140.png,moving,moving_calib_camera,140,baseline,original,6,6072.5,238.5,408.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0140.png,moving,moving_calib_camera,140,baseline,original,8,2928.0,630.0,285.5,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0140.png,moving,moving_calib_camera,140,baseline,original,20,770.0,588.0,93.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0141.png,moving,moving_calib_camera,141,baseline,original,17,5062.0,993.0,155.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0141.png,moving,moving_calib_camera,141,baseline,original,5,3998.0,780.0,448.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0141.png,moving,moving_calib_camera,141,baseline,original,6,7210.0,129.0,414.5,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0141.png,moving,moving_calib_camera,141,baseline,original,8,3054.0,542.75,269.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0141.png,moving,moving_calib_camera,141,baseline,original,20,842.0,490.75,72.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0142.png,moving,moving_calib_camera,142,baseline,original,17,5062.0,993.0,155.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0142.png,moving,moving_calib_camera,142,baseline,original,5,3998.0,780.0,448.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0142.png,moving,moving_calib_camera,142,baseline,original,6,7210.0,129.0,414.5,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0142.png,moving,moving_calib_camera,142,baseline,original,8,3054.0,542.75,269.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0142.png,moving,moving_calib_camera,142,baseline,original,20,842.0,490.75,72.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0143.png,moving,moving_calib_camera,143,baseline,original,17,6424.5,984.5,140.25,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0143.png,moving,moving_calib_camera,143,baseline,original,5,4400.0,751.25,452.25,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0143.png,moving,moving_calib_camera,143,baseline,original,8,3569.0,488.0,263.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0143.png,moving,moving_calib_camera,143,baseline,original,20,951.0,419.0,47.25,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0144.png,moving,moving_calib_camera,144,baseline,original,17,8521.0,1074.5,151.25,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0144.png,moving,moving_calib_camera,144,baseline,original,5,4942.5,802.75,478.25,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0144.png,moving,moving_calib_camera,144,baseline,original,8,3907.5,523.25,272.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0144.png,moving,moving_calib_camera,144,baseline,original,20,979.5,448.25,42.5,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0145.png,moving,moving_calib_camera,145,baseline,original,17,11512.0,1180.0,166.25,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0145.png,moving,moving_calib_camera,145,baseline,original,5,5623.5,857.75,509.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0145.png,moving,moving_calib_camera,145,baseline,original,8,4281.0,559.5,283.5,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0145.png,moving,moving_calib_camera,145,baseline,original,20,1026.0,478.0,38.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0146.png,moving,moving_calib_camera,146,baseline,original,5,6435.0,918.0,546.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0146.png,moving,moving_calib_camera,146,baseline,original,8,4746.5,596.25,296.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0147.png,moving,moving_calib_camera,147,baseline,original,5,7552.5,984.25,592.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0147.png,moving,moving_calib_camera,147,baseline,original,8,5424.0,635.0,312.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0147.png,moving,moving_calib_camera,147,baseline,original,20,1143.0,537.0,29.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0148.png,moving,moving_calib_camera,148,baseline,original,5,8937.0,1058.25,647.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0148.png,moving,moving_calib_camera,148,baseline,original,8,6103.5,675.25,332.5,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0148.png,moving,moving_calib_camera,148,baseline,original,20,1226.0,567.0,25.5,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0149.png,moving,moving_calib_camera,149,baseline,original,8,6988.5,717.5,356.25,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0149.png,moving,moving_calib_camera,149,baseline,original,20,1278.0,597.25,22.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0150.png,moving,moving_calib_camera,150,baseline,original,8,8111.5,762.5,385.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0151.png,moving,moving_calib_camera,151,baseline,original,8,9558.0,811.0,421.5,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0152.png,moving,moving_calib_camera,152,baseline,original,8,11485.0,864.25,466.25,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0153.png,moving,moving_calib_camera,153,baseline,original,8,14131.5,923.75,522.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0154.png,moving,moving_calib_camera,154,baseline,original,8,17768.5,991.25,594.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0155.png,moving,moving_calib_camera,155,baseline,original,12,2594.5,974.25,233.25,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0156.png,moving,moving_calib_camera,156,baseline,original,13,2448.5,276.75,326.5,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0156.png,moving,moving_calib_camera,156,baseline,original,12,3160.0,1025.5,253.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0157.png,moving,moving_calib_camera,157,baseline,original,12,3966.0,1080.75,277.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0158.png,moving,moving_calib_camera,158,baseline,original,12,5097.0,1141.75,306.5,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0159.png,moving,moving_calib_camera,159,baseline,original,13,4642.0,155.5,437.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0159.png,moving,moving_calib_camera,159,baseline,original,12,5393.0,1070.5,339.75,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0160.png,moving,moving_calib_camera,160,baseline,original,12,5929.0,1005.0,378.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0160.png,moving,moving_calib_camera,160,baseline,original,20,2912.0,738.0,50.0,True,original_pass
C:\Users\maxim\Desktop\Application of Robotics and Autonomous Systems\camera-rig-calibration-main-route2-recovery\results\bus_real_data\ablation\world\route\route2\raw_images\moving\frame_0161.png,moving,moving_calib_camera,161,baseline,original,12,5929.0,1005.0,378.0,True,original_pass
