point3d_id,x_ref_aruco_m,y_ref_aruco_m,z_ref_aruco_m,r,g,b,colmap_reprojection_error
8436,-0.20170642415359796,-0.22396735101536616,0.7446290716916225,94,99,114,0.6451776797853722
3348,0.7997056596955814,0.14881733283358128,0.9720072685672716,17,34,47,0.36624858602320576
3347,0.7912532635925508,0.1493753428974492,0.9767879640178287,31,38,54,0.06426118645431289
3346,0.7895389540168812,0.14893402231258807,0.9778690986047038,115,116,117,0.1243924453541757
3342,0.8200347363496968,0.14776977540138742,0.9799934126362336,12,29,45,0.194413675134204
3341,0.9232426814284471,0.14308389594811838,0.9835668464931772,12,88,38,0.12105208652673832
3340,0.9945480732910312,0.42607225168713797,0.7745723722958929,9,27,44,0.1494207223456654
3339,0.9387523077056994,0.14239315632711141,0.9831133200223303,9,27,44,0.12666742570013031
3338,0.9281772246852363,0.12823316943708757,0.9988776748630259,14,90,39,1.8675080693138528
3337,0.7663536056856365,0.14845988318065612,1.031748247903904,122,122,123,0.11834976920598653
3336,0.798556841549139,0.1470288264285588,1.0314589176928814,124,124,124,0.10260003990630166
3334,1.278315037394144,0.2366895459681994,0.9231198427540757,27,28,28,0.07818846934305694
3333,0.7779276777143365,0.14756461352931732,1.038314595432981,120,120,120,0.12773995905118238
8420,-2.790046688338823,0.23597817151590678,-0.4794130324915349,61,64,74,1.2724837526968398
3332,0.7883394332288027,0.14682825540451833,1.0396459477457665,46,51,62,0.11596832853321629
3331,0.7799624705788849,0.14766327950593744,1.0400286567701618,120,120,121,0.044726725095935456
3330,0.7799624705788849,0.14766327950593744,1.0400286567701618,120,120,121,0.044726725095935456
