stage,key,legacy_rows,wizard_rows,legacy_cols,wizard_cols,count_equal,blob_equal,legacy_blob_sha256,wizard_blob_sha256,detail
two_view_geometries,frame_0130.png|frame_0142.png,40,42,2,2,False,False,b5acc2d87a2c028aa26ae2047a15962d94ca722a151dd080f2da2987fb1d8110,6b1763c7028a7c95aa2ab83a617ebb3d3343c2e8c251f879b3a63a814f912464,legacy_config=2;wizard_config=2
two_view_geometries,frame_0130.png|frame_0143.png,28,28,2,2,True,False,b0bd64a7d563a40d1312eb5869200d8f304f031d8cef1f3cd0c9ddf635764efd,b7628d7c25cc6f1a12d8a78bc487a221ae3f0b5f639af4b962434b0c5f13d08d,legacy_config=3;wizard_config=3
two_view_geometries,frame_0130.png|frame_0144.png,29,28,2,2,False,False,d70e6cac1350a497ca2bb5c8d78088a4a382e9644d51bb46fa8cc309399905f5,e559e5a1a383c05b80cf79e81b8c8ac5e018a8a0d918064609ec9ee10d90b8f0,legacy_config=3;wizard_config=3
two_view_geometries,frame_0130.png|frame_0145.png,28,27,2,2,False,False,4d3ff0103d70285b8e675f43a4b3733bbec984eddb8b1b9456a39e1fa6a3f0fa,8c5ea31cd97648dc70d9aa6858a181aae51b2904d6e278df4574e7addf97744b,legacy_config=3;wizard_config=3
two_view_geometries,frame_0130.png|frame_0146.png,22,23,2,2,False,False,baca436234dd6c66e043eb9cb362c4c25994e597b57e8c404fe2dec91012eccd,12208f7cd78a4b2c91d688d69bb6b7bfef4ed82f669838e78f679681991d5a03,legacy_config=2;wizard_config=3
two_view_geometries,frame_0130.png|frame_0147.png,23,23,2,2,True,False,d809ea6799813ec90cca2abbc2344cca7a519c4a5e90d3fd63add94c290be5c0,9dd02bcdc67c2cf96ba399c9e8c4df4697cfb6defbc8fb3b89f7f9c04a8a2c80,legacy_config=3;wizard_config=3
two_view_geometries,frame_0130.png|frame_0148.png,19,19,2,2,True,False,510a1909b81624e415a7c9cb2cd3ce128eac0334e3a4ab767912d3a200e9c988,be2a1c5df1950e220faec6aa30fe6ed6c76f954201bfe130d96bfe9f95b8e975,legacy_config=3;wizard_config=3
two_view_geometries,frame_0130.png|frame_0149.png,15,16,2,2,False,False,ef9fbd3f132d41e9d30ab27fbe998f202f7b67de8ec2d24d8ad2b60b775b9faa,d5ca3c36aa8ce217cec53d04b31e229657f9408e4e6c4a23a06429d3af21a47f,legacy_config=3;wizard_config=3
two_view_geometries,frame_0130.png|frame_0151.png,19,18,2,2,False,False,c4692bc2fbffd00c522dc4affa4f0cc1cb6895075e7113f7cb557a182c47e9ae,1c1a278cf9bb30bc7dad0788d042531ee5a17f2fdac8c9a0591dac83abb8058d,legacy_config=3;wizard_config=3
two_view_geometries,frame_0130.png|frame_0152.png,17,16,2,2,False,False,b4a2a2117d13b63bc61dbc40d7d95a2968c726a35d9af22fe9df9bf7189462fc,278cd3dca2a25fd9f55237a96c8ca8abf2deccda7505f7541f059b658af3aed4,legacy_config=3;wizard_config=3
two_view_geometries,frame_0130.png|frame_0154.png,0,15,2,2,False,False,,e16a9590a2c014c4b4849b4a5a0c79213c3a4391442b58aed6f6d44413dcdbb6,legacy_config=0;wizard_config=3
two_view_geometries,frame_0130.png|frame_0157.png,15,0,2,2,False,False,8fbd88d16e3ffc81aac1e27680810921c8fc39865bfb7e7cf3cc6819f729e7dd,,legacy_config=3;wizard_config=0
two_view_geometries,frame_0130.png|frame_0159.png,15,0,2,2,False,False,937af29788309da7c6dd217cca9875182494d71616eb999a1d664358b4e89792,,legacy_config=3;wizard_config=0
two_view_geometries,frame_0131.png|frame_0132.png,317,317,2,2,True,False,83f17bb5b8278d68aeb60fd14a5669c659721561f861342ea47b7bd726814bef,03fb1f5693027a0e584114538548704741bf42aabfa09939a72dd9e46b252c48,legacy_config=6;wizard_config=6
two_view_geometries,frame_0131.png|frame_0133.png,288,289,2,2,False,False,c83648fcf3beeca3f526529dfd5b9da893aacc775990577ef4ff8da716f59c81,cb4d72f2a70cb051931f068e0d7c6639eccbb82a0624e85070eca8a4a6afe7f2,legacy_config=6;wizard_config=6
two_view_geometries,frame_0131.png|frame_0134.png,236,236,2,2,True,False,1f482a518460d3d112ea5626f4f7bbc8167b13805da06d86704ce16048be3704,fbfcc59960734bc4d58dae1bb7695369aa84fef7a0005bdfe5e41deee4f466a7,legacy_config=2;wizard_config=2
two_view_geometries,frame_0131.png|frame_0135.png,199,197,2,2,False,False,6d48cddb3988aa3169434aa99717d612cf831d766343b54b79edac5b3f219713,4c7525588808bcf5c6111af527f0700c00fd58f908c992baa2e55c739a900b0a,legacy_config=2;wizard_config=2
two_view_geometries,frame_0131.png|frame_0136.png,163,166,2,2,False,False,d84e5c0bb7660490faf4189a01d40c943a5b2b293bd86900be1e43d73756dba8,8a938e77c66292576b23d3e5e951ba80a954bf7501fd64648ce1787a6a7fd4e2,legacy_config=2;wizard_config=2
two_view_geometries,frame_0131.png|frame_0137.png,149,150,2,2,False,False,9a012edf962b7e55b20eeb8536c426add16f551816bbc3f855061c821eac57a6,0f2aad3802d25c1277eee6f706239820a73955abf56bb35a51e50d91488683fe,legacy_config=2;wizard_config=2
two_view_geometries,frame_0131.png|frame_0138.png,137,135,2,2,False,False,e6de6d402781d65e67b461f6cfe7bee92fa1457e612e0848ab999615d529a651,fa02b1999345468c44083f678308f63188787b6601b29c70b782e4a26ca02cff,legacy_config=2;wizard_config=2
two_view_geometries,frame_0131.png|frame_0139.png,117,117,2,2,True,False,3c9f115dc88895fe0f90a6cf9d31c518339aa30519a386ae86aec5e241ced744,b1ab657df78a423fed4999cf599e30509144808ba032ab03b974fa58183e3e45,legacy_config=2;wizard_config=2
two_view_geometries,frame_0131.png|frame_0140.png,75,76,2,2,False,False,1efc1e7e74499580806234e20ab1794bc9f48b11c26cf8f5419adcf829e15bf5,6668fc502f140a1524d1f56fcd09172a5583117ac4d41f36c059512f1f616e4d,legacy_config=2;wizard_config=2
two_view_geometries,frame_0131.png|frame_0141.png,55,54,2,2,False,False,3f5cedec4032ade05b002c62fb717e24f55d72368b650e329b1daf84475a0bda,22e7c133fed611c957349f0b48288516f8527300168e38fd58b84e535382cd05,legacy_config=2;wizard_config=2
two_view_geometries,frame_0131.png|frame_0143.png,30,30,2,2,True,False,2d6085bd806a2f01bdcf7f6ce95b32449c39e0a1544f69e5c7e67ad50849803c,0faa71d368624454df8053ec648358539ab51d72fbe03a846705cace5bed8ce1,legacy_config=3;wizard_config=3
two_view_geometries,frame_0131.png|frame_0144.png,28,27,2,2,False,False,6c755d01ef1ecca5cdcb521e7def91ff3f1a8a6a03c598e8068b35fc3c6ecb44,1e3beb7a3f80b136f875ffcc09c0bb5717e50f8ea5ebd890c7bcb1ae35e1a9f7,legacy_config=3;wizard_config=2
two_view_geometries,frame_0131.png|frame_0145.png,27,28,2,2,False,False,e1382455730de5c0e31cd6ab15e0299fa1929c16c0f081c3070a7c210a7cda44,0b4ef079419a6ab99f347474c6ba64ccedfcf0fffe25a38b28143b99ef51ee28,legacy_config=3;wizard_config=3
two_view_geometries,frame_0131.png|frame_0146.png,25,27,2,2,False,False,0ca3f45701795e15a28d0c704b36cc529668af1423063ee804d6d1100a2ef18b,173806c05b1369a9828f36a314c6b0d4212b1d901df788afec42421b7d38d291,legacy_config=2;wizard_config=3
two_view_geometries,frame_0131.png|frame_0147.png,25,25,2,2,True,False,73f9504e11910584efb33ee229779032ae7d6824e7c1f41550f2269736eab41b,4c7fc675d9175568eeab9a4d731a61795160a579d2b6109ddd850a1f49d724cb,legacy_config=3;wizard_config=3
two_view_geometries,frame_0131.png|frame_0148.png,23,23,2,2,True,False,712e866c90df53b3c3537773900c6c48500c5c28e3cdd45e0dd66683cc20c0f6,dddb0ff743e096bbafe0471aa3afe4ef1d47a226f6a0f6970b1e52e5906ac532,legacy_config=2;wizard_config=3
two_view_geometries,frame_0131.png|frame_0149.png,20,20,2,2,True,False,608d0f0420ea698f301aa8449d696096b991f5f2e4d0455fafdaa100ef99cd4a,73be6e32dbd95af0a7e7c7d97e02adcac1f34ceba4e90e2759df4c06130bbed2,legacy_config=3;wizard_config=3
two_view_geometries,frame_0131.png|frame_0150.png,0,15,2,2,False,False,,df4c111b92641ea074ca7e4be0c46b3a1169dced01b52b266c75c73355dd9c4b,legacy_config=0;wizard_config=3
two_view_geometries,frame_0131.png|frame_0151.png,15,16,2,2,False,False,8196c4c7c00137e39e77a24536269081943e603f0379fc4c8d988a8d5111fe42,10eb16044e757c3a5aa144b29472a9efd3c929d0713258fc8acedbe42eab42f4,legacy_config=3;wizard_config=3
two_view_geometries,frame_0131.png|frame_0152.png,18,18,2,2,True,False,541f361ecdfd230e31b220f299b0d070e979920bf5f1b65729e64bcd1ca8d374,65442d58733a222247b5d1e56f02adc8b44f0d7a617edcda399a2111e5f2d346,legacy_config=3;wizard_config=3
two_view_geometries,frame_0131.png|frame_0160.png,15,16,2,2,False,False,4562de8f38c0157e9971e95562c8d551848e6e2b087ea6880549307241f8d48d,ebea298adf8bca4a253e59c8b93929f6455871657791ba47b71a8db2320b80b4,legacy_config=3;wizard_config=3
two_view_geometries,frame_0131.png|frame_0161.png,16,15,2,2,False,False,a8bc5c101c0455b149875fa9e91c405592afb9a1c3c1e2eed7f5a97bcfdc9b1c,2095b1d791b6c98f4af5e3562246b18c3e4b01c24b4e4d327dad6058fcde07e3,legacy_config=3;wizard_config=3
two_view_geometries,frame_0131.png|frame_0162.png,0,15,2,2,False,False,,fbdac4db2a683a45f2541c894b6b6a87753d9288349261cc892f79d1ba5ce0a9,legacy_config=0;wizard_config=3
two_view_geometries,frame_0132.png|frame_0134.png,271,269,2,2,False,False,dfcd37b4b3a2c3ba79e00c862e1ee90d2bd135e01bfdc27f0e16aaed2097028c,a8de76f4ca9088b6e41420c66c38a0c73404360bf02d984333e8c62493efb5b3,legacy_config=6;wizard_config=6
two_view_geometries,frame_0132.png|frame_0135.png,239,238,2,2,False,False,1e51c79b9c2120f5fe72df629ea9b955f622c4501502677a4d59431da54f8bb3,0cf9fadc362ba5c863aaec559fd991f4d8d1aba84ced24e06cbd9d3d879b4771,legacy_config=2;wizard_config=6
two_view_geometries,frame_0132.png|frame_0136.png,190,191,2,2,False,False,007e7c9337365607f9a8d639a3a09c9b0e407a2e1082476da72fc37afacc6c7f,483739ff30cd5c469b397ecd68b804d1856366ed1920891cd9bad86b5d12875f,legacy_config=6;wizard_config=6
two_view_geometries,frame_0132.png|frame_0137.png,177,178,2,2,False,False,abb50719321664b8c93858c2a03a2418673305dcc2aeba6b47d8f4b04a130e74,0fc20f5a9a06d66cd81303a9cb24ff9a315f2a45b5e46526152ddca97d1a4214,legacy_config=2;wizard_config=2
two_view_geometries,frame_0132.png|frame_0138.png,160,159,2,2,False,False,d7e8a7c36a634613c910e0702cdeff5d2fee4e7a21c571f79649fc25947bff16,4ce13e2dd6ee16a7efccea120227287f20334af1cad702753e36bfc8b6b4d2b8,legacy_config=2;wizard_config=2
two_view_geometries,frame_0132.png|frame_0139.png,141,139,2,2,False,False,f72ae5da0571049bd3f3d945cee519e2c6381eb07b35d7627ee7c8818b440a47,0f85ddc03066e4cc30bb4cbc6d3850d3cd727746312fcb0c8890cc806694aa37,legacy_config=2;wizard_config=2
two_view_geometries,frame_0132.png|frame_0141.png,65,66,2,2,False,False,2b1cd1a7bd7f17a189794539bd9b0016ee56491bfa5e5c1e8ca69043863c380e,fab5e51a2f9c2e44dec22228e9bf4f2dfddc56d35e997c365446f447432da2b4,legacy_config=2;wizard_config=2
two_view_geometries,frame_0132.png|frame_0142.png,67,66,2,2,False,False,6f8d1a0e9f595d52ff0071c0b42a60f26deda9d8e23ebfe6c35d7668504ec9a8,c6589475640135501b3d1ea6f02f7d83d8997e637fce12b733d9b02305edbed1,legacy_config=2;wizard_config=2
two_view_geometries,frame_0132.png|frame_0147.png,33,32,2,2,False,False,df6001432b6758e48307442d03726a3ab535f34a4a58549117ff7e793adca913,64a33e37bf6c8b4675c0414802f7a94ff6e96ebe9fa2d5a4b2bd4a59449f76fa,legacy_config=2;wizard_config=2
two_view_geometries,frame_0132.png|frame_0148.png,24,23,2,2,False,False,e50964090a027d4f23f582b8736e4d598b1e55150423a4453e37e98e99f3bae5,425513a8599ab6799b4e0980a0447891d3b5711e2922685d5e423ef8099cbdba,legacy_config=2;wizard_config=2
two_view_geometries,frame_0132.png|frame_0149.png,22,21,2,2,False,False,dca8635be6909215ece54071a80528fc1aa0504ade5027b9db032f5f72ad50c6,4d49b08985ee1054237a3d3aec02f131ba2740c98089a876fdd6066061cdae6e,legacy_config=3;wizard_config=3
two_view_geometries,frame_0132.png|frame_0150.png,20,22,2,2,False,False,2ec5261209af1fff860f82962d2469de9c4c316d32d5d08a7e556690fcd1ffb7,6efc976a6f522a49c172e2a3cefe2c29c729cfb4bb1cea1dcee9b62bb0b0f210,legacy_config=3;wizard_config=3
two_view_geometries,frame_0132.png|frame_0151.png,17,18,2,2,False,False,9f0de7ec8641ffcbad0dc866e6a3b6bc49c93e0085dd7070fcf28bde374501b6,000afcc339ca9fe3966ff7883c92dd572279f23436e0836df8d2dfec0f635a61,legacy_config=3;wizard_config=3
two_view_geometries,frame_0132.png|frame_0152.png,15,16,2,2,False,False,bf6103ab55b50ca8c6712c41b007f9c4eea811809fecd84ff001068004fe0ea5,87434379fff295c8265231284275f20f13a8cc6a4d09ab757444f1120510eee3,legacy_config=3;wizard_config=3
two_view_geometries,frame_0132.png|frame_0153.png,0,15,2,2,False,False,,2c6143c59859d0a3529157b4fb52613e01b435dd9ed09abb2914336ea5736862,legacy_config=0;wizard_config=3
two_view_geometries,frame_0133.png|frame_0134.png,341,338,2,2,False,False,8115b269120b4affc1f9667300c6e5b2e472ec5bf716752ab7077849bb5c18dc,4e72f1723adae9b3a97c4d9b195592c84e75fab8e5dcee31f9cdefe862bc224d,legacy_config=6;wizard_config=6
two_view_geometries,frame_0133.png|frame_0135.png,289,290,2,2,False,False,c19e064c1b86f55c3ce3c275a42a5971a19dee2fba016aaa9844a3525af220cc,b2ce08797a87176f9b212e127ece72802dd622716762d3ae17f7ad8c06eab18a,legacy_config=6;wizard_config=6
two_view_geometries,frame_0133.png|frame_0136.png,232,233,2,2,False,False,5cd231c8cbd0243e1c7f87eebce54bac34d31a4444af2ebae271d317d1ae5b67,66af380b89a76db990fcf60a9dfcd63fd2a07efa03e4974e24396f40e5236342,legacy_config=6;wizard_config=6
two_view_geometries,frame_0133.png|frame_0137.png,234,235,2,2,False,False,793cd19934404e6df9ca40c52c07dcc9872a6deda3346ca1d971daf6f94ed4df,42c21ce9a6d54b5d06bfac59d3fbf7659f434619f53f54b258ade9da68a38b11,legacy_config=6;wizard_config=6
two_view_geometries,frame_0133.png|frame_0141.png,98,97,2,2,False,False,943b3f9d7749c2ad31d00a4f3e25dc3c15c376b1cac28d74d6e9c6ec678b0006,27aae54de6ca847ef1eb00477a44830493176ebc868102371262f4469bc2fb81,legacy_config=2;wizard_config=2
two_view_geometries,frame_0133.png|frame_0142.png,98,98,2,2,True,False,5a72cf5a1a622812b9f427fd52de50d71dfcacef1062d8f28b662a4312094a88,49dd7d25f725e26cf97e26cddadb5a8c3ab375022c9a055cf4cba9a3e44edf1f,legacy_config=2;wizard_config=2
two_view_geometries,frame_0133.png|frame_0145.png,53,51,2,2,False,False,342083be50459433793549b3e2a539193f05fb39cbf165c672d0bfa37713b5d7,1b05bbaf20c9ff92f26dfcede84f6e2949e4a5d53a83f50cc82fe1ce9e6b7c6b,legacy_config=2;wizard_config=2
two_view_geometries,frame_0133.png|frame_0146.png,48,48,2,2,True,False,9e0679127b0c51a8da8510c73ead653461683168635b4b17ca001e23b5d7ae6d,7be293066ea3b958b9db01e210041edd42f585684c16300ea5c0a2009cf51749,legacy_config=2;wizard_config=3
two_view_geometries,frame_0133.png|frame_0148.png,28,28,2,2,True,False,3af4c90acf977082652a504c8264e923195c95737ceb00a86f12d3a0f8d0a8c9,ea6115746a9d148d735a7202eb3265c81488e4a25726c36cc7ba477ff5218c02,legacy_config=2;wizard_config=2
two_view_geometries,frame_0133.png|frame_0149.png,22,22,2,2,True,False,8a580a8af468e0e3e64345e562a32b0ebdc5b6550b0eadf9d85dbfb605d8a002,e90ef66b864c445aeafee295a77ca8c5f78e7ade13614c4ac905f0a472c03d5d,legacy_config=3;wizard_config=3
two_view_geometries,frame_0133.png|frame_0150.png,20,19,2,2,False,False,622493abf1a15dc7fba012c0a647cc0ddad81778688ec042c665c57795922718,3cd16fd3c2bc128055faabc7a4033c23a419e405b5b4d831c5695ab15f46b563,legacy_config=3;wizard_config=3
two_view_geometries,frame_0133.png|frame_0158.png,15,16,2,2,False,False,cba2d0c918345494d21be36b0d206020cfd1b9f3ccbc0bf98f9acc31e054ef7b,27cc8d53a39f6e9afa89f9f9bd211da2b7835fe6c7b7d0981c34d3f009a46c79,legacy_config=3;wizard_config=3
two_view_geometries,frame_0133.png|frame_0159.png,15,15,2,2,True,False,5d24f7f6233581f72d9317522029957e2ba4e32615b0baf8da9a01b185113233,7d86b6086b1e38b00d88de6d119c918e4519446c72b97158dbd6f76308f3b8e0,legacy_config=3;wizard_config=3
two_view_geometries,frame_0133.png|frame_0161.png,16,0,2,2,False,False,d833c145b832a4628982880c29908cb591f6b21a95a9370c210ca24772e81f73,,legacy_config=3;wizard_config=0
two_view_geometries,frame_0133.png|frame_0162.png,16,16,2,2,True,False,5899e62438c4f92d774804986f31bc94fae32905398de0b946d05999f5bc04d6,7525fb7b9474f992a6da9ccf8993ffcca005574601519c90d1d779f1694e5290,legacy_config=3;wizard_config=3
two_view_geometries,frame_0133.png|frame_0171.png,15,16,2,2,False,False,8eca27b7cdadbbaf26c39380558a8ef16f6c79677030d1ebd4b68bcf74990a1b,eb605ed9fa4e22658ab12b16c55065ae534b4528af5f7ef8a5d5a89d106e4d08,legacy_config=3;wizard_config=3
two_view_geometries,frame_0134.png|frame_0135.png,406,407,2,2,False,False,c9c4746348c5c61a3ebfa0aa616e4bb70c7f52ebdc009c23668d90ab809cdacc,f771133d6ea8c4d081e95662b8834e103810511b1684683ca6cf485930164a3f,legacy_config=6;wizard_config=6
two_view_geometries,frame_0134.png|frame_0136.png,312,312,2,2,True,False,ef384e35363ab14df0738cff8384c10b2714d3288240ebace72758fd9a896dde,597b943668fd5b0613c953aee724e1c9b568e135b61ec733ddd6d6ea64b8efec,legacy_config=6;wizard_config=6
two_view_geometries,frame_0134.png|frame_0137.png,311,311,2,2,True,False,33269565737057de23387c3394e1c204e7de5aab7025c93dec3b46cf0efeed0e,58680ffde662a05d0c7b3d8d5ba38a67d84b3366436c0240477c4ae8712cf88d,legacy_config=6;wizard_config=6
two_view_geometries,frame_0134.png|frame_0138.png,263,264,2,2,False,False,2fea33611a1c742925cf6c94bda36aa01c159bd66a5829075bc9115ccc0b8f02,79331bf91a583d79ffde80828cb31658a2a0bcd23d0bed37631f0bb4a4db6164,legacy_config=6;wizard_config=6
two_view_geometries,frame_0134.png|frame_0139.png,245,246,2,2,False,False,11188cfef565df5b1ddc39078c908238e30cb2d9fbc424746d39d85621c7507f,8cf0f68bbe7cbdfa3dcd35ebf144fefcc6fb8aa898da536434fcb5abbf164419,legacy_config=2;wizard_config=2
two_view_geometries,frame_0134.png|frame_0140.png,189,191,2,2,False,False,9dfb234665546a2b61ef288d31c28d368851a3c7222c120c4a6311dfae3b45e3,a6547d771fe7b10d11afd7b3d79a9317fc2be54802e8bc32a472cbb5dee61daf,legacy_config=2;wizard_config=2
two_view_geometries,frame_0134.png|frame_0141.png,164,164,2,2,True,False,f65726daa688a8fa80bf963dea4ad0f85ba0fd3600d65a67ba42027d3349a093,1e2cb9be4b8880d83e85d630b28000ae4208588af441e8c91fe5cb621f44588d,legacy_config=2;wizard_config=2
two_view_geometries,frame_0134.png|frame_0142.png,164,164,2,2,True,False,f65726daa688a8fa80bf963dea4ad0f85ba0fd3600d65a67ba42027d3349a093,fb0da96365f1eade59637479f9b914d6edd7c56e173eb4606bdd9552ccaaafc5,legacy_config=2;wizard_config=2
two_view_geometries,frame_0134.png|frame_0143.png,116,115,2,2,False,False,bdc752300bcfeefbfa71f447f5e78f15afccd767af7e62c78e5f3e58dc27e130,f45d56dd1b98079249b0b06a57be5c3be8694f794ca89330c77ee3d93532864d,legacy_config=2;wizard_config=2
two_view_geometries,frame_0134.png|frame_0145.png,108,106,2,2,False,False,d730f161e0dea7a468d9fc1d48c1ed7d27778d7d83e71c4cb079b57b75eb52bc,d204ed4909d58b85963f7535ddafa4e45d2bec25808c1d99a33f5239b10d3aad,legacy_config=2;wizard_config=2
two_view_geometries,frame_0134.png|frame_0148.png,74,73,2,2,False,False,020b343c5ef0479230a6491efff46eb067489e8c24a0dc1d634e09a212b2f03e,94bc680b5c84696fa030a20c4a86b4992491d3bf304ba9d01d2c1aade0f6d8cb,legacy_config=2;wizard_config=2
two_view_geometries,frame_0134.png|frame_0149.png,63,65,2,2,False,False,56f207227103908c56cb5b68b42e9dc08795c04952bde48c951f54d5df2630a0,ebbbbee4aeb60bae45e6c2ed7d408647c1653bf98ad845a6372dc55b40fc7214,legacy_config=2;wizard_config=2
two_view_geometries,frame_0134.png|frame_0152.png,42,41,2,2,False,False,f0503b3c59db0fc69fe4e98a300ca3d5086da1570c3bfdb8ab0f77d4477eeb5c,26c3944ded7cf2309a7691f0e99c6e75c91d9633bf7f1901dd3f7ce73fff2c5d,legacy_config=2;wizard_config=2
two_view_geometries,frame_0134.png|frame_0154.png,32,31,2,2,False,False,472b9dc2f5431b4b72bba63c300e3756223fd06c9c9b907ac4e8dca21311979d,fe76090837b16766b7a219ecd90955116f56a47131d0daa729ed849cc48f2573,legacy_config=3;wizard_config=2
two_view_geometries,frame_0134.png|frame_0155.png,20,20,2,2,True,False,7315411f41c6dd8acebfe4d74c720b31ccf75d465765984233028fac22a0183c,c9d27829ba936c2ab1f8718ee590394015221f33d8a4e1fb43dc551c33958c48,legacy_config=3;wizard_config=3
two_view_geometries,frame_0134.png|frame_0156.png,18,18,2,2,True,False,fd350846319a2b9b0048313a57c7ea03f9791c39bb55ec72ad1064433852ec7f,e972f008ce4790d52f9eaadcd0206009941339c559b2267ceb90556818a264ad,legacy_config=3;wizard_config=3
two_view_geometries,frame_0134.png|frame_0158.png,22,21,2,2,False,False,9ce5882c912ee0af2ef9234d2256b68866ac4323d441038bc493a0a705565331,d10009b2bde501035f7ebc1751feaa4d440c257439d3ebea8b6bced801abe744,legacy_config=3;wizard_config=3
two_view_geometries,frame_0134.png|frame_0160.png,25,25,2,2,True,False,103417340608b76257b28bb6d9e5256898e4b170c3aad2655fba8277bbfb6ebf,4dc59c9f17a1a2229f60cf85c2ef5acfb57617f9354fd89aa902be36a97478fc,legacy_config=3;wizard_config=2
two_view_geometries,frame_0134.png|frame_0161.png,24,24,2,2,True,False,76c0a62493856a213af9fd6888321982a4ef32fba6656f501f6930faba90e736,6aa0c41201199a08c02380b15f32adda547836ab20a723fb0f7e749e10dbe34c,legacy_config=2;wizard_config=2
two_view_geometries,frame_0134.png|frame_0162.png,30,30,2,2,True,False,fa7e45a23493eed6227a402518118bdfa2f93e2870b28f017f7660bc57488e9f,ded5d23bd6935d65498764c148cacd478be1b44fc1ec4e209502a1d2f09512ad,legacy_config=3;wizard_config=3
two_view_geometries,frame_0134.png|frame_0163.png,25,24,2,2,False,False,ac7fd2dbc5e079cd6ea25799726c866eab631deb0cc655b53f46a42dc6e0451a,665b11bddd1fe639b5ca194a44a2e08d6096b11df074b15e7656a6295ba96c5e,legacy_config=2;wizard_config=2
two_view_geometries,frame_0134.png|frame_0164.png,27,29,2,2,False,False,2267bfcd16f79428b32d9b6a99d482cb130833f79f70385a32046cd7ef06712d,aa70fa0392a9d0bbd89e4cf6b0d57bf5cb94387d7a56521c0be1de954668df28,legacy_config=3;wizard_config=3
two_view_geometries,frame_0134.png|frame_0166.png,29,28,2,2,False,False,edcafd40dd306b9993da9e003f47aac7db58f55c0bdc1a2b8c96b2ecfa98f78c,53e156ff141bfcb1e4eb7a17d7d773d7abbe56cc69d4860d3ff851fa878011e7,legacy_config=2;wizard_config=2
two_view_geometries,frame_0134.png|frame_0167.png,28,28,2,2,True,False,4cc1fa59713b434ae56f9d96d290c56b9dba406bb1bdc0f45b23e4e38089759a,94fc17bd3f92999565beeac54c85e9616273d9992302103dcc0ed586f17fdae8,legacy_config=3;wizard_config=3
two_view_geometries,frame_0134.png|frame_0168.png,28,29,2,2,False,False,48f82407cc7837cf01bbdefb9fb7d77389cc6a6062c8764d308f58181c70ca3e,3593d24b1a6f3bbe6d84f53341c17986464b86797c98113ccae7eaa04004d1f9,legacy_config=2;wizard_config=2
two_view_geometries,frame_0134.png|frame_0169.png,26,26,2,2,True,False,f765058f028d5e8d2c0471895d439b322f391607a6a703b4bc2b9554133ed9db,2df1a71fa1e16b0cbacc376ea3b2ba5447433b2ea7f9134a31262330ae978182,legacy_config=2;wizard_config=2
two_view_geometries,frame_0134.png|frame_0170.png,24,25,2,2,False,False,e70b2d1d5901332df411a86040b9de029b929f3efebec31d9053e7920b989e67,ab9daf4fb0f9c99ef9c5817bd4718b95eb082e565702c7d263199048b43fa62b,legacy_config=2;wizard_config=2
